ANO,ANO_INGRESSO,ANO_NASC,ATINGIU_PV,ATIVO_INATIVO,AVALIADOR_1,AVALIADOR_2,AVALIADOR_3,AVALIADOR_4,AVALIADOR_5,AVALIADOR_6,CF,CG,CT,DEFAS,DESTAQUE_IDA,DESTAQUE_IEG,DESTAQUE_IPV,ESCOLA,FASE,FASE_IDEAL,GENERO,IAA,IAN,IDA,IDADE,IEG,INDE_22,INDE_23,INDE_24,INDICADO,INGLES,INST_ENSINO,IPP,IPS,IPV,MATEM,NOME,N_AV,PEDRA_20,PEDRA_21,PEDRA_22,PEDRA_23,PEDRA_24,PORTUG,RA,REC_AV1,REC_AV2,REC_AV3,REC_AV4,REC_PSICOLOGIA,TURMA,RISCO,INDE_ATUAL,FAIXA_DEFASAGEM,TEMPO_PM
2024,2024,2011-04-04 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,-1,,,,EM Cecilia Cristina de Oliveira Rodrigues,2L,Fase 3 (7° e 8° ano),Masculino,9.002,5.0,5.0,13.0,7.7432712215,,,6.7386875776999995,,,Pública,7.5,5.625,7.386666667,5.0,Aluno-1485,3.0,,,,,Agata,5.0,RA-1485,,,,,,2L,1,6.7386875776999995,Moderada,0
2024,2024,2013-06-26 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,0,,,,EE Maria André Schunck Dona,2L,Fase 2 (5° e 6° ano),Masculino,8.002,10.0,5.75,11.0,5.431372549,,,6.865474509900001,,,Pública,7.916666667,6.26,7.056666667,6.0,Aluno-1486,3.0,,,,,Agata,5.5,RA-1486,,,,,,2L,0,6.865474509900001,Adequada/Adiantada,0
2024,2022,2013-02-21 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,0,,,,EE Maria André Schunck Dona,2L,Fase 2 (5° e 6° ano),Masculino,9.002,10.0,6.0,11.0,9.3271221535,8.265278666666667,8.49045,7.843291097300001,,,Pública,7.5,7.51,6.883333333,5.0,Aluno-597,3.0,,,Topázio,Topázio,Ametista,7.0,RA-597,,,,,,2L,0,7.843291097300001,Adequada/Adiantada,2
2024,2022,2012-08-02 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,0,,,,EM Cecilia Cristina de Oliveira Rodrigues,2L,Fase 2 (5° e 6° ano),Masculino,8.002,10.0,4.0,12.0,8.219461698,7.424538592592594,8.270825,7.229425672900001,,,Pública,7.916666667,7.51,7.213333333,8.0,Aluno-624,3.0,,,Ametista,Topázio,Ametista,0.0,RA-624,,,,,,2L,0,7.229425672900001,Adequada/Adiantada,2
2024,2024,2011-08-26 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,-1,,,,EE Maria André Schunck Dona,2L,Fase 3 (7° e 8° ano),Feminino,10.002,5.0,8.25,13.0,9.5652173915,,,8.0267434782,,,Pública,7.708333333,6.26,7.833333333,7.0,Aluno-1487,3.0,,,,,Topázio,9.5,RA-1487,,,,,,2L,1,8.0267434782,Moderada,0
2024,2024,2013-01-03 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,0,,,,EE Maria André Schunck Dona,2L,Fase 2 (5° e 6° ano),Feminino,8.002,10.0,3.5,11.0,7.111801242,,,6.7668935818000016,,,Pública,7.5,7.51,6.716666667,7.0,Aluno-1488,3.0,,,,,Agata,0.0,RA-1488,,,,,,2L,0,6.7668935818000016,Adequada/Adiantada,0
2024,2024,2012-05-04 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,-1,,,,EE Maria André Schunck Dona,2L,Fase 3 (7° e 8° ano),Masculino,9.002,5.0,5.0,12.0,5.793478261000001,,,5.9842289855000015,,,Pública,6.666666667,6.26,5.663333333,5.0,Aluno-1489,3.0,,,,,Quartzo,5.0,RA-1489,,,,,,2L,1,5.9842289855000015,Moderada,0
2024,2021,2013-03-15 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,0,,,,EM Cecilia Cristina de Oliveira Rodrigues,2L,Fase 2 (5° e 6° ano),Feminino,8.002,10.0,7.5,11.0,8.010869565,7.011141486631016,7.651658333,7.847373913,,,Pública,7.5,7.51,7.22,8.0,Aluno-600,3.0,,Ametista,Ágata,Ametista,Ametista,7.0,RA-600,,,,,,2L,0,7.847373913,Adequada/Adiantada,3
2024,2022,2012-02-17 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,-1,,,,EE Maria André Schunck Dona,2L,Fase 3 (7° e 8° ano),Masculino,8.502,5.0,6.5,12.0,7.0910973085,6.3760686733500425,6.969133333,6.696419461700001,,,Pública,6.875,5.625,6.89,6.0,Aluno-663,3.0,,,Ágata,Agata,Agata,7.0,RA-663,,,,,,2L,1,6.696419461700001,Moderada,2
2024,2024,2012-04-04 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,-1,,,,Rede Decisão - Unidade União,2L,Fase 3 (7° e 8° ano),Feminino,8.502,5.0,7.75,12.0,9.5652173915,,,7.3725768116,,,Privada,6.666666667,6.26,6.333333333,8.0,Aluno-1490,3.0,,,,,Ametista,7.5,RA-1490,,,,,,2L,1,7.3725768116,Moderada,0
2024,2024,2012-07-13 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,0,,,,EE Maria André Schunck Dona,2L,Fase 2 (5° e 6° ano),Masculino,9.002,10.0,6.5,12.0,6.25,,,7.5072,,,Pública,7.5,7.51,7.78,6.0,Aluno-1491,3.0,,,,,Ametista,7.0,RA-1491,,,,,,2L,0,7.5072,Adequada/Adiantada,0
2024,2023,2013-09-16 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,0,,,,EM Cecilia Cristina de Oliveira Rodrigues,2L,Fase 2 (5° e 6° ano),Feminino,9.502,10.0,7.25,11.0,8.3954451345,,7.262616667,7.9326223603,,,Pública,7.5,6.26,7.386666667,7.0,Aluno-1066,3.0,,,,Ametista,Ametista,7.5,RA-1066,,,,,,2L,0,7.9326223603,Adequada/Adiantada,1
2024,2022,2013-04-22 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,0,,,,EE Maria André Schunck Dona,2L,Fase 2 (5° e 6° ano),Masculino,0.0,10.0,5.75,11.0,8.4782608695,8.063890666666667,7.199991667,6.879985507300001,,,Pública,7.5,7.51,7.666666667,6.0,Aluno-630,3.0,,,Topázio,Ametista,Agata,5.5,RA-630,,,,,,2L,0,6.879985507300001,Adequada/Adiantada,2
2024,2024,2014-11-27 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,1,,,,EE Helio Luiz Dobrochinski Prof,2L,Fase 1 (3° e 4° ano),Masculino,8.002,10.0,8.0,9.0,8.8141025645,,,8.479020512900002,,,Pública,8.75,7.51,8.45,6.0,Aluno-1492,3.0,,,,,Topázio,10.0,RA-1492,,,,,,2L,0,8.479020512900002,Adequada/Adiantada,0
2024,2022,2013-01-10 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,0,,,,EE Maria André Schunck Dona,2L,Fase 2 (5° e 6° ano),Masculino,8.002,10.0,8.75,11.0,9.109730849,8.135537771280053,8.662616667,8.513646169700001,,,Pública,7.708333333,6.26,8.723333333,9.0,Aluno-834,3.0,,,Topázio,Topázio,Topázio,8.5,RA-834,,,,,,2L,0,8.513646169700001,Adequada/Adiantada,2
2024,2022,2013-04-24 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,Colégio Arco Íris Evolução,2M,Fase 2 (5° e 6° ano),Feminino,8.002,10.0,8.75,11.0,9.7727272725,8.339586333333333,8.171366667,8.8857454545,,,Privada - Programa de Apadrinhamento,9.375,5.635,9.4,8.0,Aluno-784,3.0,,,Topázio,Topázio,Topázio,9.5,RA-784,,,,,,2M,0,8.8857454545,Adequada/Adiantada,2
2024,2023,2013-07-06 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Helio Luiz Dobrochinski Prof,2M,Fase 2 (5° e 6° ano),Masculino,8.002,10.0,7.5,11.0,10.0,,7.763741667,8.678450000000002,,,Pública,9.0625,6.26,9.23,7.5,Aluno-1059,3.0,,,,Ametista,Topázio,7.5,RA-1059,,,,,,2M,0,8.678450000000002,Adequada/Adiantada,1
2024,2021,2012-08-24 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,Colégio Arco Íris Evolução,2M,Fase 2 (5° e 6° ano),Feminino,8.002,10.0,9.75,12.0,9.5454545455,7.593564610229277,8.410783333,9.134040909100001,,,Privada - Programa de Apadrinhamento,9.6875,6.26,9.4,9.5,Aluno-612,3.0,,Topázio,Ametista,Topázio,Topázio,10.0,RA-612,,,,,,2M,0,9.134040909100001,Adequada/Adiantada,3
2024,2023,2012-11-06 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2M,Fase 2 (5° e 6° ano),Masculino,9.585,10.0,3.25,12.0,6.0,,7.095741667,6.448416666600001,,,Pública,7.8125,6.26,6.163333333,3.5,Aluno-1060,3.0,,,,Ametista,Agata,3.0,RA-1060,,,,,,2M,0,6.448416666600001,Adequada/Adiantada,1
2024,2022,2013-01-23 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2M,Fase 2 (5° e 6° ano),Masculino,8.502,10.0,7.25,11.0,8.8636363635,8.059871909502263,8.219533333,8.174593939300001,,,Pública,8.75,6.26,8.003333333,8.0,Aluno-761,3.0,,,Topázio,Topázio,Topázio,6.5,RA-761,,,,,,2M,0,8.174593939300001,Adequada/Adiantada,2
2024,2024,2012-03-12 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,-1,,,,EE Donizetti Aparecido Leite Professor,2M,Fase 3 (7° e 8° ano),Masculino,8.502,5.0,4.0,12.0,7.8468899525,,,6.378661323900001,,,Pública,7.1875,7.51,5.946666667,3.5,Aluno-1493,3.0,,,,,Agata,4.5,RA-1493,,,,,,2M,1,6.378661323900001,Moderada,0
2024,2022,2011-12-07 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,-1,,,,EE Donizetti Aparecido Leite Professor,2M,Fase 3 (7° e 8° ano),Feminino,8.334,5.0,4.75,12.0,5.068181818,6.9960036835016846,6.185658333,5.698703030200001,,,Pública,7.5,5.63,5.443333333,3.0,Aluno-665,3.0,,,Ágata,Agata,Quartzo,6.5,RA-665,,,,,,2M,1,5.698703030200001,Moderada,2
2024,2023,2012-10-10 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2M,Fase 2 (5° e 6° ano),Feminino,8.002,10.0,6.25,12.0,4.2676767675,,6.474,6.570068686900001,,,Pública,7.5,7.51,5.826666667,6.5,Aluno-1115,3.0,,,,Agata,Agata,6.0,RA-1115,,,,,,2M,0,6.570068686900001,Adequada/Adiantada,1
2024,2023,2013-07-25 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Helio Luiz Dobrochinski Prof,2M,Fase 2 (5° e 6° ano),Masculino,8.502,10.0,8.5,11.0,10.0,,8.196533333,8.76595,,,Pública,8.4375,6.26,8.73,7.0,Aluno-1061,3.0,,,,Topázio,Topázio,10.0,RA-1061,,,,,,2M,0,8.76595,Adequada/Adiantada,1
2024,2024,2013-03-06 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2M,Fase 2 (5° e 6° ano),Feminino,0.0,10.0,4.25,11.0,6.7794117645,,,5.8748823529,,,Pública,7.5,7.51,5.84,8.5,Aluno-1494,3.0,,,,,Quartzo,0.0,RA-1494,,,,,,2M,0,5.8748823529,Adequada/Adiantada,0
2024,2021,2013-09-19 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Helio Luiz Dobrochinski Prof,2M,Fase 2 (5° e 6° ano),Feminino,9.002,10.0,8.25,11.0,8.318181818,,,8.4845030302,,,Pública,8.75,7.51,8.223333333,8.5,Aluno-1495,3.0,,,,,Topázio,8.0,RA-1495,,,,,,2M,0,8.4845030302,Adequada/Adiantada,3
2024,2022,2012-12-18 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2M,Fase 2 (5° e 6° ano),Masculino,8.502,10.0,3.25,11.0,7.6136363634999995,6.126856186741364,7.402491667,6.645260606100001,,,Pública,8.125,6.885,5.606666667,3.5,Aluno-606,3.0,,,Ágata,Ametista,Agata,3.0,RA-606,,,,,,2M,0,6.645260606100001,Adequada/Adiantada,2
2024,2022,2012-08-28 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2M,Fase 2 (5° e 6° ano),Masculino,6.918,10.0,7.0,12.0,5.75,7.392173272727273,6.702033333,6.890966666600001,,,Pública,8.125,6.26,6.053333333,6.5,Aluno-594,3.0,,,Ametista,Agata,Agata,7.5,RA-594,,,,,,2M,0,6.890966666600001,Adequada/Adiantada,2
2024,2024,2012-09-21 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Maria André Schunck Dona,2M,Fase 2 (5° e 6° ano),Feminino,9.002,10.0,4.25,12.0,5.714285714500001,,,6.7799738095,,,Pública,7.8125,7.51,6.773333333,2.5,Aluno-1496,3.0,,,,,Agata,6.0,RA-1496,,,,,,2M,0,6.7799738095,Adequada/Adiantada,0
2024,2024,2012-05-18 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2M,Fase 2 (5° e 6° ano),Feminino,0.0,10.0,2.0,12.0,5.0227272725,,,5.2423787879,,,Pública,6.875,7.51,6.996666667,4.0,Aluno-1497,3.0,,,,,Quartzo,0.0,RA-1497,,,,,,2M,0,5.2423787879,Adequada/Adiantada,0
2024,2024,2011-08-15 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,-1,,,,EE Donizetti Aparecido Leite Professor,2M,Fase 3 (7° e 8° ano),Feminino,8.502,5.0,7.0,13.0,7.840909091,,,7.147881818200001,,,Pública,8.125,7.51,6.33,5.0,Aluno-1498,3.0,,,,,Ametista,9.0,RA-1498,,,,,,2M,1,7.147881818200001,Moderada,0
2024,2024,2012-11-03 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2N,Fase 2 (5° e 6° ano),Feminino,8.418,10.0,6.5,12.0,9.25,,,7.914800000000001,,,Pública,8.125,6.885,7.11,6.0,Aluno-1499,3.0,,,,,Ametista,7.0,RA-1499,,,,,,2N,0,7.914800000000001,Adequada/Adiantada,0
2024,2021,2014-03-11 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,Colégio Arco Íris Evolução,2N,Fase 2 (5° e 6° ano),Masculino,8.418,10.0,5.75,10.0,9.519450801,8.264312621417798,7.806091667,7.9221068268,,,Privada - Programa de Apadrinhamento,8.4375,6.26,7.783333333,4.0,Aluno-788,3.0,,Topázio,Topázio,Ametista,Ametista,7.5,RA-788,,,,,,2N,0,7.9221068268,Adequada/Adiantada,3
2024,2024,2013-04-22 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2N,Fase 2 (5° e 6° ano),Masculino,9.502,10.0,3.5,11.0,8.3333333335,,,7.360450000100002,,,Pública,8.4375,6.885,7.556666667,2.0,Aluno-1500,3.0,,,,,Ametista,5.0,RA-1500,,,,,,2N,0,7.360450000100002,Adequada/Adiantada,0
2024,2022,2014-05-07 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Helio Luiz Dobrochinski Prof,2N,Fase 2 (5° e 6° ano),Feminino,8.002,10.0,4.5,10.0,8.7757437075,7.096346507013722,7.468125,7.563515408100001,,,Pública,8.125,7.51,7.723333333,3.5,Aluno-777,3.0,,,Ametista,Ametista,Ametista,5.5,RA-777,,,,,,2N,0,7.563515408100001,Adequada/Adiantada,2
2024,2023,2012-02-04 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,-1,,,,EE Donizetti Aparecido Leite Professor,2N,Fase 3 (7° e 8° ano),Masculino,5.25,5.0,7.75,12.0,9.75,,7.490825,7.279250000000001,,,Pública,7.8125,7.51,6.11,9.0,Aluno-1063,3.0,,,,Ametista,Ametista,6.5,RA-1063,,,,,,2N,1,7.279250000000001,Moderada,1
2024,2022,2012-08-29 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2N,Fase 2 (5° e 6° ano),Feminino,9.002,10.0,5.75,12.0,6.7734553775,7.276853518518519,8.0872,7.5017244089,,,Pública,8.125,7.51,7.666666667,3.0,Aluno-664,3.0,,,Ametista,Topázio,Ametista,8.5,RA-664,,,,,,2N,0,7.5017244089,Adequada/Adiantada,2
2024,2024,2013-05-04 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2N,Fase 2 (5° e 6° ano),Feminino,9.502,10.0,5.0,11.0,10.0,,,8.04495,,,Pública,8.4375,7.51,7.5,4.5,Aluno-1501,3.0,,,,,Topázio,5.5,RA-1501,,,,,,2N,0,8.04495,Adequada/Adiantada,0
2024,2022,2014-01-04 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,Colégio Franciscano Santa Clara,2N,Fase 2 (5° e 6° ano),Masculino,8.002,10.0,6.0,10.0,7.8804347825,8.004340111446288,7.682125,7.838370289900001,,,Privada,8.4375,7.51,8.336666667,3.0,Aluno-764,3.0,,,Ametista,Ametista,Ametista,9.0,RA-764,,,,,,2N,0,7.838370289900001,Adequada/Adiantada,2
2024,2023,2013-08-31 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Helio Luiz Dobrochinski Prof,2N,Fase 2 (5° e 6° ano),Masculino,9.502,10.0,8.5,11.0,9.7368421055,,8.4777,8.9802350877,,,Pública,8.75,7.51,8.783333333,8.0,Aluno-1064,3.0,,,,Topázio,Topázio,9.0,RA-1064,,,,,,2N,0,8.9802350877,Adequada/Adiantada,1
2024,2023,2013-07-02 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Helio Luiz Dobrochinski Prof,2N,Fase 2 (5° e 6° ano),Feminino,9.502,10.0,9.25,11.0,8.8152173915,,8.03395,8.8634934783,,,Pública,9.0625,6.26,8.84,9.0,Aluno-1065,3.0,,,,Topázio,Topázio,9.5,RA-1065,,,,,,2N,0,8.8634934783,Adequada/Adiantada,1
2024,2024,2012-06-23 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,-1,,,,EE Donizetti Aparecido Leite Professor,2N,Fase 3 (7° e 8° ano),Feminino,8.002,5.0,5.25,12.0,7.628205128,,,6.886091025600001,,,Pública,7.8125,7.51,7.39,3.5,Aluno-1502,3.0,,,,,Agata,7.0,RA-1502,,,,,,2N,1,6.886091025600001,Moderada,0
2024,2021,2013-09-19 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Helio Luiz Dobrochinski Prof,2N,Fase 2 (5° e 6° ano),Feminino,8.002,10.0,7.25,11.0,9.75,7.785693147804151,8.209283333,8.496283333400001,,,Pública,8.4375,7.51,8.506666667,5.0,Aluno-781,3.0,,Topázio,Ametista,Topázio,Topázio,9.5,RA-781,,,,,,2N,0,8.496283333400001,Adequada/Adiantada,3
2024,2022,2012-12-20 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2N,Fase 2 (5° e 6° ano),Masculino,9.002,10.0,4.25,11.0,3.054347826,7.216203925925925,7.401741667,5.778986231800001,,,Pública,7.1875,6.885,5.053333333,5.0,Aluno-608,3.0,,,Ametista,Ametista,Quartzo,3.5,RA-608,,,,,,2N,0,5.778986231800001,Adequada/Adiantada,2
2024,2022,2012-06-25 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,-1,,,,EE Donizetti Aparecido Leite Professor,2P,Fase 3 (7° e 8° ano),Feminino,8.502,5.0,5.25,12.0,8.2212885155,7.232068817813765,7.462866667,7.052457703200001,,,Pública,7.916666667,7.51,7.326666667,3.0,Aluno-796,3.0,,,Ametista,Ametista,Ametista,7.5,RA-796,,,,,,2P,1,7.052457703200001,Moderada,2
2024,2021,2012-01-24 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,-1,,,,EE Donizetti Aparecido Leite Professor,2P,Fase 3 (7° e 8° ano),Masculino,9.168,5.0,7.25,12.0,4.840909091,7.216575886639676,7.373033333,6.597315151500001,,,Pública,6.666666667,7.51,6.723333333,8.0,Aluno-797,3.0,,Ágata,Ametista,Ametista,Agata,6.5,RA-797,,,,,,2P,1,6.597315151500001,Moderada,3
2024,2022,2012-09-28 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2P,Fase 2 (5° e 6° ano),Masculino,8.002,10.0,5.25,12.0,4.9043062200000005,7.189287269841271,6.836666667,6.3802279106,,,Pública,6.875,7.51,5.553333333,4.0,Aluno-636,3.0,,,Ametista,Agata,Agata,6.5,RA-636,,,,,,2P,0,6.3802279106,Adequada/Adiantada,2
2024,2023,2012-08-28 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2P,Fase 2 (5° e 6° ano),Feminino,6.834,10.0,7.0,12.0,6.112440191499999,,7.703533333,7.3473880383,,,Pública,8.125,7.51,7.39,4.5,Aluno-1140,3.0,,,,Ametista,Ametista,9.5,RA-1140,,,,,,2P,0,7.3473880383,Adequada/Adiantada,1
2024,2024,2011-05-25 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,-1,,,,EE Donizetti Aparecido Leite Professor,2P,Fase 3 (7° e 8° ano),Feminino,7.502,5.0,2.75,13.0,10.0,,,6.991699999900001,,,Pública,8.958333333,7.51,7.723333333,3.0,Aluno-1503,3.0,,,,,Agata,2.5,RA-1503,,,,,,2P,1,6.991699999900001,Moderada,0
2024,2022,2013-05-29 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2P,Fase 2 (5° e 6° ano),Masculino,7.418,10.0,7.5,11.0,9.090909091,7.592405198653199,8.367866667,7.971648484800001,,,Pública,7.5,7.51,7.053333333,8.0,Aluno-814,3.0,,,Ametista,Topázio,Ametista,7.0,RA-814,,,,,,2P,0,7.971648484800001,Adequada/Adiantada,2
2024,2021,2012-09-22 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2P,Fase 2 (5° e 6° ano),Feminino,7.502,10.0,7.75,12.0,6.2272727275,7.0386924761904766,8.109533333,7.6853212122,,,Pública,8.333333333,7.51,7.776666667,6.5,Aluno-637,3.0,,Topázio,Ametista,Topázio,Ametista,9.0,RA-637,,,,,,2P,0,7.6853212122,Adequada/Adiantada,3
2024,2022,2013-06-02 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2P,Fase 2 (5° e 6° ano),Feminino,8.002,10.0,5.5,11.0,6.931818182000001,8.150927925925927,7.871033333,7.361896969700001,,,Pública,7.916666667,7.51,7.663333333,4.5,Aluno-652,3.0,,,Topázio,Ametista,Ametista,6.5,RA-652,,,,,,2P,0,7.361896969700001,Adequada/Adiantada,2
2024,2022,2013-05-04 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,Colégio Arco Íris Evolução,2P,Fase 2 (5° e 6° ano),Feminino,7.002,10.0,9.25,11.0,9.7727272725,8.512849483130905,8.5572,8.929745454599999,,,Privada - Programa de Apadrinhamento,9.166666667,7.51,8.786666667,8.5,Aluno-816,3.0,,,Topázio,Topázio,Topázio,10.0,RA-816,,,,,,2P,0,8.929745454599999,Adequada/Adiantada,2
2024,2024,2012-06-26 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,-1,,,,EE Donizetti Aparecido Leite Professor,2P,Fase 3 (7° e 8° ano),Feminino,7.5,5.0,6.75,12.0,4.6136363634999995,,,6.057060605999999,,,Pública,5.833333333,5.63,6.94,5.0,Aluno-1504,3.0,,,,,Agata,8.5,RA-1504,,,,,,2P,1,6.057060605999999,Moderada,0
2024,2021,2013-01-05 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2P,Fase 2 (5° e 6° ano),Feminino,8.502,10.0,5.0,11.0,5.7272727275,7.058532857142858,7.754866667,6.7464878789,,,Pública,8.125,7.51,5.936666667,4.0,Aluno-638,3.0,Topázio,Ametista,Ametista,Ametista,Agata,6.0,RA-638,,,,,,2P,0,6.7464878789,Adequada/Adiantada,3
2024,2024,2011-07-08 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,-1,,,,EE Donizetti Aparecido Leite Professor,2P,Fase 3 (7° e 8° ano),Masculino,9.502,5.0,3.75,13.0,7.5252525255,,,6.7199171717,,,Pública,8.75,7.51,6.943333333,3.0,Aluno-1505,3.0,,,,,Agata,4.5,RA-1505,,,,,,2P,1,6.7199171717,Moderada,0
2024,2022,2012-04-04 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,-1,,,,EE Donizetti Aparecido Leite Professor,2P,Fase 3 (7° e 8° ano),Masculino,9.002,5.0,4.5,12.0,6.8660287085,6.763162264550265,7.389033333,6.402239075100001,,,Pública,8.125,7.51,5.826666667,3.0,Aluno-643,3.0,,,Ágata,Ametista,Agata,6.0,RA-643,,,,,,2P,1,6.402239075100001,Moderada,2
2024,2022,2012-10-25 00:00:00,,Cursando,Avaliador-20,Avaliador-19,Avaliador-2,,,,,,,0,,,,EE Donizetti Aparecido Leite Professor,2P,Fase 2 (5° e 6° ano),Feminino,7.418,10.0,5.25,12.0,8.3863636365,6.085650148148147,7.613033333,7.502239394,,,Pública,7.708333333,7.51,7.556666667,3.0,Aluno-645,3.0,,,Ágata,Ametista,Ametista,7.5,RA-645,,,,,,2P,0,7.502239394,Adequada/Adiantada,2
2024,2023,2013-01-03 00:00:00,,Cursando,Avaliador-19,Avaliador-25,Avaliador-2,,,,,,,0,,,,EE Maria André Schunck Dona,2R,Fase 2 (5° e 6° ano),Masculino,9.502,10.0,9.5,11.0,9.068181818,,8.472533333,9.0150030303,,,Pública,8.541666667,7.51,8.73,9.0,Aluno-1068,3.0,,,,Topázio,Topázio,10.0,RA-1068,,,,,,2R,0,9.0150030303,Adequada/Adiantada,1
